aha_id,mstate,mcrnum,year,national_network,vendor_network,hio,tefca_part,tefca_plan
6740573,TX,451390,2023,1,0,0,0,0
6740574,TX,450210,2022,1,1,1,0,1
6740576,TX,450730,2025,0,0,0,0,0
6740635,TX,450148,2025,1,1,1,0,0
6740646,TX,450119,2023,1,0,1,0,0
6740650,TX,451385,2025,1,0,1,0,1
6740655,TX,670075,2025,1,0,1,0,1
6740660,TX,451347,2023,0,0,0,0,0
6740661,TX,670068,2025,1,1,1,0,0
6740668,TX,670080,2025,0,1,1,0,0
6740680,TX,451342,2025,1,0,1,0,0
6740690,TX,450370,2025,1,0,0,0,0
6740713,TX,450352,2025,0,0,0,0,0
6740732,TX,450788,2025,1,0,1,1,0
6740737,TX,453301,2023,1,1,0,0,1
6740760,TX,450046,2025,1,1,1,0,1
6740795,TX,450447,2025,0,0,1,0,0
6740815,TX,451353,2025,1,0,1,1,0
6740845,TX,451345,2024,0,0,0,0,0
6740865,TX,450597,2025,0,0,1,0,0
6740878,TX,670077,2025,1,1,1,0,1
6740890,TX,451331,2024,0,0,0,0,0
6740892,TX,453313,2025,1,0,1,0,0
6740914,TX,670062,2025,0,0,0,0,0
6740919,TX,670085,2025,1,1,1,0,0
6740935,TX,453302,2025,1,1,1,0,1
6740937,TX,670078,2024,0,0,0,0,0
6740945,TX,450771,2025,1,1,1,0,0
6740946,TX,670102,2025,0,0,1,0,0
6740950,TX,450015,2025,1,1,0,0,1
6740964,TX,450678,2023,1,0,1,0,1
6740971,TX,670132,2025,1,1,0,0,1
6740984,TX,670090,2023,0,0,1,0,0
6740995,TX,670285,2025,0,0,0,0,0
6740997,TX,670259,2024,0,0,1,1,0
6741004,TX,,2023,0,0,0,0,0
6741018,TX,450051,2025,1,1,0,0,1
6741019,TX,670267,2024,0,0,0,0,0
6741021,TX,450379,2025,0,0,1,0,1
6741025,TX,450647,2025,1,0,0,1,0
6741028,TX,670106,2025,1,0,1,1,0
6741035,TX,450723,2025,1,1,0,0,1
6741037,TX,453316,2025,1,1,1,0,1
6741038,TX,670103,2025,1,0,0,1,0
6741050,TX,450462,2025,1,1,1,0,0
6741071,TX,670097,2023,0,0,0,0,0
6741072,TX,670107,2025,0,0,0,0,0
6741091,TX,670122,2025,1,1,1,0,1
6741120,TX,450271,2025,1,0,1,1,0
6741123,TX,,2025,0,0,0,0,0
6741127,TX,670143,2022,1,1,1,0,1
6741134,TX,451393,2022,0,0,0,0,0
6741135,TX,450324,2025,1,1,0,0,0
6741136,TX,670135,2023,0,0,0,0,0
6741139,TX,450154,2025,1,0,1,0,0
6741141,TX,670314,2025,0,0,0,0,0
6741143,TX,670260,2025,1,1,1,0,0
6741153,TX,450743,2025,1,1,1,0,0
6741155,TX,450634,2025,1,0,0,1,0
6741163,TX,451308,2025,0,0,0,0,0
6741167,TX,451350,2025,1,0,0,0,0
6741169,TX,451386,2025,0,0,1,0,0
6741170,TX,451312,2025,1,0,1,0,0
6741172,TX,670309,2025,1,1,1,1,0
6741175,TX,450092,2025,1,0,0,0,0
6741182,TX,670300,2025,1,1,0,0,1
6741183,TX,450411,2025,1,0,1,0,0
6741195,TX,451363,2025,1,0,1,0,0
6741210,TX,451304,2023,0,0,0,0,0
6741215,TX,451343,2025,1,0,1,1,0
6741236,TX,450694,2022,1,0,1,0,0
6741240,TX,450024,2025,1,0,1,0,0
6741246,TX,,2025,0,0,0,0,0
6741248,TX,670280,2024,0,0,0,0,0
6741255,TX,,2025,0,0,0,0,0
6741267,TX,,2025,0,0,0,0,0
6741315,TX,450107,2025,1,0,1,1,0
6741335,TX,450658,2025,0,1,1,0,0
6741340,TX,450108,2025,1,0,1,0,0
6741385,TX,451389,2025,0,0,1,0,0
6741425,TX,453300,2025,1,1,1,0,1
6741437,TX,450087,2025,1,0,0,1,0
6741440,TX,450135,2025,1,1,1,0,0
6741445,TX,450779,2025,1,1,1,0,0
6741450,TX,450672,2025,1,0,0,1,0
6741483,TX,450039,2025,1,1,1,0,1
6741511,TX,450604,2024,1,0,1,0,0
6741525,TX,450072,2025,1,0,1,0,1
6741545,TX,451300,2023,0,0,0,0,0
6741550,TX,450090,2025,1,1,0,0,1
6741610,TX,450709,2025,1,1,1,0,1
6741615,TX,450018,2025,1,0,1,1,0
6741620,TX,451379,2024,1,0,0,0,0
6741683,TX,450451,2025,0,0,1,0,0
6741690,TX,450235,2024,1,0,1,1,0
6741730,TX,671300,2025,0,0,1,0,0
6741761,TX,451303,2025,1,0,0,0,0
6741780,TX,451376,2025,1,0,1,1,0
6741800,TX,451341,2025,0,1,1,0,0
6741810,TX,450475,2022,1,1,1,0,1
6741815,TX,451362,2022,0,0,1,0,0
6741820,TX,450155,2025,1,0,1,0,0
6741840,TX,451395,2024,1,0,1,0,0
6741853,TX,451330,2025,1,0,1,1,0
6741890,TX,450068,2025,0,1,1,0,1
6741895,TX,450638,2025,1,0,1,1,0
6741930,TX,450289,2025,1,1,1,0,1
6741945,TX,450076,2025,1,0,1,0,0
6741952,TX,450184,2025,0,1,1,0,1
6741960,TX,450358,2025,1,1,1,0,1
6741970,TX,450610,2025,0,1,1,0,1
6741980,TX,450659,2025,1,0,1,1,0
6742000,TX,450035,2025,0,0,0,0,0
6742005,TX,450193,2025,1,0,1,0,1
6742018,TX,453304,2025,0,1,0,0,0
6742025,TX,450644,2025,1,0,1,1,0
6742045,TX,450347,2025,0,0,1,1,0
6742057,TX,451307,2025,1,0,1,0,0
6742058,TX,450241,2024,0,0,1,0,1
6742059,TX,450684,2025,0,1,1,0,1
6742070,TX,450194,2024,0,0,0,0,0
6742084,TX,450573,2025,1,1,1,0,1
6742095,TX,450292,2025,1,1,1,0,0
6742096,TX,450165,2025,1,0,1,1,0
6742098,TX,451306,2023,0,0,0,0,0
6742110,TX,450677,2025,1,1,1,1,0
6742125,TX,450847,2025,0,1,1,0,1
6742135,TX,450007,2025,1,0,1,1,0
6742145,TX,450152,2025,1,1,1,1,0
6742160,TX,450163,2025,1,1,1,0,1
6742195,TX,450489,2025,0,1,1,0,0
6742210,TX,451323,2025,1,1,1,1,0
6742220,TX,450643,2025,1,0,1,0,1
6742230,TX,450029,2025,1,0,1,0,0
6742250,TX,450755,2023,1,1,1,0,1
6742255,TX,450669,2025,1,0,0,1,0
6742280,TX,451375,2025,1,0,1,1,0
6742291,TX,450698,2023,1,0,0,0,0
6742315,TX,450395,2025,1,0,1,0,1
6742318,TX,451396,2024,0,0,0,0,0
6742323,TX,451337,2025,0,0,0,0,0
6742345,TX,450718,2025,1,0,0,1,0
6742360,TX,450040,2023,1,1,1,0,1
6742372,TX,450686,2025,1,0,1,0,1
6742390,TX,450484,2025,0,0,1,0,0
6742395,TX,450211,2025,1,0,1,0,1
6742402,TX,451316,2025,1,0,1,0,1
6742430,TX,450032,2025,1,1,1,0,1
6742470,TX,451309,2025,1,0,1,0,0
6742533,TX,450400,2022,1,1,1,0,1
6742561,TX,450176,2025,0,0,1,0,1
6742564,TX,451373,2025,1,0,1,0,1
6742566,TX,451366,2025,0,0,0,0,0
6742567,TX,450565,2025,0,1,1,1,0
6742573,TX,450080,2025,0,1,1,0,1
6742577,TX,451372,2023,0,0,0,0,0
6742583,TX,450656,2024,1,0,1,0,0
6742590,TX,451322,2025,1,0,1,0,1
6742635,TX,450641,2025,0,0,1,0,0
6742660,TX,450132,2025,1,0,0,0,0
6742720,TX,450747,2022,1,1,1,0,1
6742735,TX,451398,2025,0,0,1,0,1
6742778,TX,450097,2025,1,0,1,1,0
6742801,TX,451391,2025,1,0,1,0,0
6742811,TX,451377,2025,1,1,0,0,0
6742814,TX,451359,2025,1,0,1,0,0
6742830,TX,451367,2022,1,1,1,0,1
6742840,TX,450539,2023,1,1,1,0,1
6742851,TX,451380,2022,1,1,1,0,1
6742853,TX,451356,2024,1,0,0,0,0
6742865,TX,450651,2025,1,0,0,1,0
6742870,TX,451352,2025,1,0,0,0,0
6742895,TX,451329,2025,1,1,0,0,0
6742910,TX,451317,2025,1,0,1,0,0
6742911,TX,450537,2025,1,1,0,0,1
6742915,TX,450654,2025,1,0,1,0,0
6742960,TX,451313,2023,0,1,0,0,0
6743105,TX,450213,2025,1,1,0,1,0
6743120,TX,450237,2025,1,1,1,0,1
6743122,TX,450388,2025,1,0,0,1,0
6743145,TX,451360,2024,1,0,1,0,1
6743151,TX,450272,2025,1,1,1,0,1
6743189,TX,450104,2025,1,0,0,0,0
6743200,TX,451358,2025,0,0,0,0,0
6743210,TX,451399,2025,0,1,0,0,0
6743220,TX,451340,2023,0,0,0,0,0
6743280,TX,450143,2022,1,1,1,0,1
6743291,TX,451384,2025,1,0,1,0,0
6743292,TX,451324,2025,0,1,0,0,0
6743330,TX,450351,2025,1,1,1,0,0
6743345,TX,450236,2025,1,1,1,0,1
6743347,TX,451311,2025,0,1,0,0,0
6743364,TX,451351,2025,1,0,1,0,0
6743545,TX,451339,2023,0,0,1,0,0
6743555,TX,451349,2025,0,0,1,0,0
6743556,TX,450690,2024,0,0,0,0,0
6743557,TX,450670,2025,1,0,1,1,0
6743570,TX,450102,2025,1,1,1,0,1
6743580,TX,451387,2025,1,0,1,1,0
6743581,TX,451338,2023,0,0,0,0,0
6743621,TX,450584,2025,0,0,1,0,1
6743625,TX,450023,2025,0,0,1,0,0
6743630,TX,450147,2023,0,0,0,0,0
6743715,TX,450203,2025,1,0,0,1,0
6743720,TX,451355,2023,0,0,0,0,0
6743723,TX,450128,2025,0,0,1,0,1
6743745,TX,451334,2025,0,0,0,0,0
6743797,TX,451315,2025,1,0,1,0,0
6743799,TX,450460,2025,0,0,0,0,1
6743800,TX,451346,2025,0,0,1,1,0
6744010,TX,450711,2025,1,0,1,1,0
6744020,TX,450848,2025,0,1,1,0,1
6749090,TX,451382,2025,1,0,1,0,0
6749260,TX,451361,2023,0,0,0,0,0
6749520,TX,451333,2024,1,1,1,1,0
6749550,TX,451381,2025,1,1,1,0,1
6810003,MT,270012,2025,1,1,0,0,1
6810005,MT,271311,2025,1,0,0,0,0
6810007,MT,270051,2025,1,0,1,1,0
6810008,MT,270086,2025,1,0,1,0,1
6810010,MT,271335,2025,0,1,1,0,0
6810013,MT,271301,2022,1,1,1,0,1
6810020,MT,270004,2025,1,0,1,0,1
6810030,MT,270049,2023,1,1,1,0,1
6810040,MT,270057,2023,1,1,0,0,1
6810055,MT,270017,2023,1,1,1,0,1
6810085,MT,271334,2025,1,0,1,1,0
6810095,MT,271307,2023,0,0,0,0,0
6810110,MT,271324,2025,1,0,1,1,0
6810123,MT,271308,2024,0,1,1,0,1
6810125,MT,271337,2025,1,0,1,1,0
6810129,MT,271314,2025,0,1,0,0,0
6810135,MT,271318,2025,0,1,1,0,0
6810170,MT,271304,2022,0,0,0,0,0
6810190,MT,271316,2025,1,0,1,0,1
6810260,MT,271340,2025,1,1,0,0,1
6810272,MT,271338,2025,1,0,1,0,0
6810285,MT,271321,2025,1,0,1,1,0
6810290,MT,271348,2025,1,1,0,1,0
6810380,MT,271345,2024,1,0,1,0,0
6810390,MT,271320,2025,1,0,0,0,1
6810395,MT,271317,2023,1,0,1,0,0
6810398,MT,271389,2025,1,1,0,0,0
6810405,MT,271312,2025,0,0,1,0,0
6810410,MT,271347,2023,1,1,1,0,1
6810415,MT,270023,2025,1,0,1,1,0
6810430,MT,270014,2023,1,1,1,0,1
6810445,MT,271323,2025,0,1,1,0,0
6810460,MT,271343,2023,1,1,1,0,1
6810477,MT,271326,2025,1,0,1,1,0
6810505,MT,271342,2025,0,0,1,0,0
6810510,MT,271344,2025,0,1,1,0,1
6810520,MT,271309,2025,0,0,1,0,0
6810530,MT,271333,2022,0,0,1,0,0
6810550,MT,271336,2025,1,0,1,1,0
6819015,MT,271305,2025,0,0,0,0,0
6819070,MT,271328,2025,1,0,0,1,0
6819080,MT,271331,2023,1,0,1,0,0
6819100,MT,271306,2022,0,1,0,0,0
6820003,ID,131323,2025,1,1,1,1,0
6820015,ID,131325,2025,0,0,0,0,0
6820040,ID,130007,2024,0,1,1,1,0
6820050,ID,130006,2025,1,1,1,1,0
6820070,ID,131301,2025,0,0,0,0,0
6820075,ID,131326,2023,1,1,1,0,1
6820085,ID,130014,2025,1,0,0,1,0
6820095,ID,131308,2024,0,0,0,0,0
6820140,ID,131302,2025,1,0,1,0,1
6820150,ID,131315,2025,0,0,0,0,0
6820165,ID,130018,2025,1,0,0,1,0
6820185,ID,131310,2025,1,1,1,1,0
6820200,ID,130003,2022,1,1,1,0,1
6820212,ID,131312,2025,1,1,1,1,0
6820220,ID,131327,2024,0,1,1,1,0
6820232,ID,131311,2025,1,1,1,1,0
6820240,ID,130013,2024,0,1,1,1,0
6820265,ID,131320,2023,0,0,0,0,0
6820310,ID,131322,2023,0,0,0,0,0
6820338,ID,131319,2025,0,0,0,0,0
6820347,ID,131317,2023,1,1,0,0,0
6820355,ID,131305,2023,0,0,1,0,0
6820360,ID,131328,2023,0,0,1,0,0
6820370,ID,131309,2023,1,0,1,1,0
6820380,ID,130002,2025,1,1,1,1,0
6820405,ID,131307,2025,1,1,1,1,0
6820411,ID,130071,2025,1,1,1,1,0
6830001,WY,530014,2025,1,1,1,1,0
6830010,WY,531313,2025,1,1,1,1,0
6830035,WY,531308,2022,0,0,1,0,0
6830040,WY,530012,2024,1,0,1,0,1
6830072,WY,531312,2025,0,1,1,1,0
6830080,WY,531302,2024,0,0,1,0,0
6830085,WY,530032,2024,0,0,1,0,0
6830150,WY,530015,2024,1,0,0,0,0
6830205,WY,531309,2023,1,0,1,0,1
6830224,WY,531303,2025,0,0,0,0,0
6830225,WY,531310,2025,1,0,0,0,0
6830227,WY,531316,2025,1,0,0,0,0
6830230,WY,531318,2025,1,0,1,0,1
6830240,WY,530008,2022,1,1,1,0,1
6830261,WY,531311,2025,1,0,1,0,0
6830262,WY,531304,2023,0,0,0,0,0
6830265,WY,531307,2024,1,0,1,0,1
6830268,WY,531305,2024,1,0,1,0,1
6830280,WY,531306,2024,1,0,1,0,1
6830384,WY,530034,2022,0,0,1,0,1
6840002,CO,060031,2025,1,0,1,0,1
6840010,CO,060008,2025,0,0,1,1,0
6840012,CO,060009,2023,1,1,1,0,1
6840014,CO,060100,2025,1,0,1,1,0
6840016,CO,060013,2025,1,0,1,0,1
6840018,CO,060010,2025,1,1,1,1,0
6840019,CO,061301,2022,0,0,0,0,0
6840020,CO,061324,2025,1,1,1,1,0
6840021,CO,060116,2023,1,1,1,0,1
6840022,CO,060114,2025,1,1,1,1,0
6840023,CO,060112,2025,1,0,1,1,0
6840030,CO,060103,2025,1,1,1,1,0
6840032,CO,060118,2025,1,0,1,0,1
6840033,CO,060119,2025,1,1,1,1,0
6840038,CO,061326,2025,1,1,1,1,0
6840067,CO,060004,2023,1,1,1,0,1
6840070,CO,061303,2024,1,0,1,0,1
6840120,CO,061344,2025,1,0,1,0,1
6840130,CO,061343,2023,0,0,1,0,0
6840190,CO,060022,2025,1,1,1,1,0
6840215,CO,061327,2025,1,0,1,0,0
6840217,CO,061314,2025,0,1,1,1,0
6840240,CO,060071,2024,0,0,1,0,1
6840290,CO,060011,2023,1,1,1,0,1
6840325,CO,060032,2025,1,0,1,1,0
6840360,CO,060064,2025,1,1,1,1,0
6840365,CO,060014,2025,1,0,1,1,0
6840385,CO,060015,2025,1,0,1,0,1
6840400,CO,060028,2023,1,1,1,0,1
6840430,CO,060024,2025,1,1,1,1,0
6840445,CO,060126,2024,1,0,1,0,1
6840458,CO,060065,2025,1,0,1,1,0
6840530,CO,060034,2025,1,0,1,1,0
6840590,CO,060044,2025,1,0,1,0,1
6840600,CO,061302,2025,1,1,1,1,0
6840617,CO,060075,2025,1,0,1,0,1
6840625,CO,060023,2023,1,1,1,0,1
6840650,CO,060001,2024,1,0,1,0,1
6840665,CO,061304,2022,0,0,0,0,0
6840683,CO,061305,2025,0,1,1,0,0
6840715,CO,061310,2023,0,0,0,0,0
6840725,CO,061308,2025,0,0,1,1,0
6840730,CO,061336,2023,0,0,1,0,0
6840750,CO,061323,2025,1,0,1,1,0
6840755,CO,060003,2025,1,0,1,0,1
6840782,CO,060030,2024,1,0,1,0,1
6840785,CO,061325,2022,0,1,0,0,0
6840795,CO,060006,2025,0,0,1,1,0
6840805,CO,060113,2025,1,1,1,1,0
6840840,CO,060012,2025,1,0,1,0,1
6840850,CO,060020,2025,1,1,1,1,0
6840885,CO,061317,2024,0,0,1,0,1
6840900,CO,061322,2025,0,0,1,0,1
6840911,CO,061311,2025,0,0,1,0,1
6840915,CO,060049,2025,1,1,1,1,0
6840920,CO,060076,2024,1,0,1,0,1
6840940,CO,061321,2023,0,0,0,0,0
6840950,CO,060096,2025,1,0,1,0,1
6840952,CO,061316,2025,0,1,1,0,1
6840965,CO,060104,2025,1,0,1,0,1
6840985,CO,061315,2025,1,0,1,0,1
6849090,CO,061300,2024,0,0,0,0,0
6849160,CO,061306,2025,1,0,1,0,0
6849223,CO,060125,2025,1,1,1,1,0
6849225,CO,060129,2025,1,1,1,1,0
6849226,CO,060130,2025,1,1,1,1,0
6849230,CO,060128,2025,1,1,1,1,0
6849232,CO,060131,2025,1,1,1,1,0
6849233,CO,060132,2025,1,1,1,1,0
6850007,NM,320004,2025,1,1,0,0,0
6850012,NM,320022,2025,1,1,1,1,0
6850037,NM,320001,2025,1,0,1,1,0
6850055,NM,320021,2025,1,1,1,1,0
6850090,NM,320030,2025,1,0,1,0,0
6850195,NM,320011,2025,1,1,1,1,0
6850220,NM,320005,2025,1,0,1,0,1
6850235,NM,321313,2025,1,0,0,0,0
6850255,NM,321308,2022,1,1,1,0,1
6850260,NM,320065,2023,1,1,1,0,1
6850280,NM,321300,2025,1,0,0,0,0
6850285,NM,320018,2025,1,0,1,1,0
6850320,NM,321305,2025,1,1,0,0,1
6850325,NM,320033,2025,1,0,0,1,0
6850343,NM,321307,2024,1,0,1,0,0
6850390,NM,320002,2025,1,1,1,0,1
6850396,NM,320089,2023,1,1,1,1,0
6850425,NM,320067,2022,0,0,0,0,0
6850435,NM,320091,2025,0,0,0,0,0
6850440,NM,321301,2025,1,1,1,1,0
6850460,NM,321310,2025,1,0,1,0,0
6850480,NM,321302,2025,1,1,1,1,0
6859145,NM,321306,2025,1,1,1,1,0
6859147,NM,320090,2025,1,1,1,1,0
6860012,AZ,031301,2025,1,0,1,0,0
6860013,AZ,030089,2024,1,0,1,0,1
6860016,AZ,030065,2024,1,0,1,0,1
6860019,AZ,030103,2023,0,1,1,0,1
6860020,AZ,030006,2023,1,1,1,0,1
6860021,AZ,030023,2025,1,0,1,0,1
6860025,AZ,030016,2024,1,0,1,0,1
6860028,AZ,030036,2025,1,0,1,0,1
6860036,AZ,030115,2024,1,0,1,0,1
6860040,AZ,030007,2025,1,0,1,0,1
6860043,AZ,030122,2024,1,0,1,0,1
6860046,AZ,030117,2025,1,0,1,1,0
6860047,AZ,030121,2025,0,1,1,0,1
6860051,AZ,030119,2025,1,0,1,0,1
6860054,AZ,030123,2025,0,1,1,0,1
6860059,AZ,030130,2024,1,0,1,0,1
6860153,AZ,030069,2025,1,0,1,1,0
6860180,AZ,031314,2025,0,0,1,0,0
6860185,AZ,030088,2024,1,0,1,0,1
6860205,AZ,031317,2023,0,1,1,0,0
6860210,AZ,033302,2025,0,0,1,0,0
6860215,AZ,031304,2024,1,0,1,0,1
6860225,AZ,031318,2024,1,0,1,0,1
6860250,AZ,030002,2024,1,0,1,0,1
6860253,AZ,030014,2025,0,1,1,0,1
6860255,AZ,030022,2025,0,1,1,0,1
6860263,AZ,030134,2024,1,0,1,0,1
6860280,AZ,030024,2025,1,0,1,0,1
6860320,AZ,030012,2025,1,0,1,0,1
6860325,AZ,030092,2025,0,1,1,0,1
6860360,AZ,031319,2023,0,0,1,0,0
6860374,AZ,031315,2025,1,0,1,1,0
6860376,AZ,030038,2025,0,1,1,0,1
6860378,AZ,030061,2024,1,0,1,0,1
6860379,AZ,030043,2025,1,0,1,1,0
6860390,AZ,030037,2025,0,1,1,0,1
6860395,AZ,030087,2025,0,1,1,0,1
6860410,AZ,030073,2025,1,0,1,0,0
6860430,AZ,030093,2024,1,0,1,0,1
6860450,AZ,030111,2024,1,0,1,0,1
6860469,AZ,030136,2025,1,0,1,0,1
6860473,AZ,030147,2024,1,0,1,0,1
6860516,AZ,030064,2024,1,0,1,0,1
6860522,AZ,030146,2025,0,1,1,0,1
6860560,AZ,031300,2025,1,1,1,0,0
6860562,AZ,031302,2022,0,0,0,0,0
6860595,AZ,030013,2025,1,0,1,1,0
6864000,AZ,031312,2025,1,1,1,0,0
6869180,AZ,030139,2025,1,0,1,0,1
6870006,UT,460052,2025,1,0,1,1,0
6870007,UT,460054,2025,1,0,1,1,0
6870010,UT,460023,2023,1,1,1,0,1
6870030,UT,460042,2025,1,0,0,1,0
6870035,UT,460017,2025,1,0,1,1,0
6870050,UT,460007,2023,1,1,1,0,1
6870055,UT,461300,2023,1,1,1,0,1
6870070,UT,461301,2023,1,1,1,0,1
6870091,UT,461307,2023,1,1,1,0,1
6870100,UT,460041,2025,1,0,1,0,1
6870120,UT,460015,2023,1,1,1,0,1
6870124,UT,460058,2023,1,1,1,0,1
6870130,UT,461302,2023,0,0,0,0,0
6870135,UT,461303,2023,1,1,1,0,1
6870141,UT,460010,2023,1,1,1,0,1
6870145,UT,461304,2023,1,1,1,0,0
6870150,UT,460005,2025,1,0,0,1,0
6870160,UT,460004,2023,1,1,1,0,1
6870189,UT,460057,2023,1,1,1,0,1
6870190,UT,460013,2025,1,0,0,1,0
6870200,UT,460011,2025,1,0,1,1,0
6870220,UT,460001,2023,1,1,1,0,1
6870230,UT,460026,2023,1,1,1,0,1
6870235,UT,460019,2023,1,0,1,0,0
6870245,UT,460021,2023,1,1,1,0,1
6870260,UT,460006,2023,1,1,1,0,1
6870270,UT,460003,2025,1,0,1,0,1
6870280,UT,463301,2023,1,1,1,0,1
6870290,UT,460047,2025,1,0,1,1,0
6870300,UT,460051,2025,1,0,1,0,1
6870315,UT,460009,2025,1,1,1,1,0
6870333,UT,460014,2023,1,1,1,0,0
6870365,UT,460039,2023,1,1,1,0,1
6870370,UT,460030,2025,1,0,1,1,0
6870372,UT,460060,2025,1,0,1,1,0
6870379,UT,460061,2023,1,1,1,0,1
6870410,UT,460043,2023,1,1,1,0,1
6870417,UT,460062,2023,1,1,1,0,1
6870500,UT,460044,2023,1,1,1,0,1
6879080,UT,461333,2023,1,1,1,0,1
6879346,UT,461310,2024,0,0,1,0,1
6880007,NV,290039,2025,1,0,1,1,0
6880008,NV,290045,2025,1,0,1,0,1
6880013,NV,290047,2025,1,0,0,1,0
6880025,NV,290019,2025,1,1,1,0,1
6880027,NV,291306,2022,1,0,1,0,0
6880029,NV,291307,2025,0,1,1,1,0
6880031,NV,290049,2023,1,1,1,0,0
6880032,NV,290053,2025,1,0,1,0,1
6880040,NV,290008,2025,1,0,0,0,0
6880045,NV,291302,2024,1,0,1,0,0
6880050,NV,291313,2024,1,0,1,0,1
6880055,NV,291300,2025,0,1,1,0,0
6880060,NV,290012,2025,1,0,1,0,1
6880069,NV,290003,2025,1,0,0,1,0
6880071,NV,290007,2025,1,0,1,1,0
6880110,NV,290009,2025,0,0,1,0,1
6880125,NV,290032,2022,0,0,0,0,0
6880130,NV,290001,2023,1,1,1,0,0
6880150,NV,291308,2023,0,0,0,0,0
6880155,NV,291314,2023,0,0,0,0,0
6880200,NV,291301,2025,0,1,1,1,0
6880458,NV,290058,2025,1,0,1,0,1
6889060,NV,290005,2025,0,0,1,0,1
6910001,WA,500030,2023,1,1,1,1,0
6910003,WA,500011,2025,1,0,1,0,1
6910004,WA,500014,2025,1,1,1,0,1
6910006,WA,500027,2025,1,1,1,0,1
6910014,WA,500151,2025,1,0,1,0,1
6910035,WA,500007,2025,1,0,0,1,0
6910050,WA,500015,2025,1,0,0,1,0
6910060,WA,500051,2024,1,1,1,0,1
6910115,WA,500039,2025,1,0,1,0,1
6910120,WA,,2022,0,0,0,0,0
6910123,WA,501324,2025,1,0,0,0,0
6910125,WA,500019,2025,1,1,1,0,1
6910160,WA,501309,2023,1,1,1,0,1
6910165,WA,501332,2025,1,0,1,0,0
6910190,WA,501327,2025,0,0,0,0,0
6910200,WA,501326,2023,1,1,1,0,1
6910220,WA,501302,2022,1,0,0,0,1
6910235,WA,501333,2025,1,0,0,0,0
6910273,WA,501335,2025,1,0,1,0,1
6910275,WA,501317,2025,0,1,1,0,0
6910295,WA,501308,2022,1,1,0,0,0
6910315,WA,501316,2022,0,0,0,0,0
6910318,WA,501314,2025,0,1,1,0,0
6910325,WA,500053,2025,1,0,1,1,0
6910335,WA,500124,2025,1,0,1,0,1
6910355,WA,500041,2023,1,1,1,1,0
6910400,WA,500084,2025,1,0,1,0,1
6910401,WA,501340,2023,1,1,1,1,0
6910403,WA,500033,2025,0,1,1,0,0
6910420,WA,500003,2023,1,1,1,0,0
6910450,WA,500024,2025,1,1,1,0,1
6910460,WA,501337,2025,1,0,0,0,0
6910465,WA,500139,2022,1,1,1,0,1
6910470,WA,501301,2023,0,0,1,0,0
6910480,WA,500072,2023,0,1,1,0,0
6910490,WA,501323,2023,0,1,0,0,0
6910492,WA,501312,2023,1,0,0,0,0
6910495,WA,501331,2023,1,1,1,0,1
6910520,WA,500088,2025,1,1,0,1,0
6910530,WA,500058,2023,1,1,1,0,1
6910560,WA,503300,2025,0,0,0,0,1
6910610,WA,500064,2025,1,1,1,1,0
6910680,WA,500025,2025,1,1,1,0,1
6910750,WA,500008,2025,1,1,1,1,0
6910780,WA,500005,2025,1,0,1,0,1
6910807,WA,500026,2025,1,1,1,0,1
6910810,WA,501329,2023,1,1,1,1,0
6910830,WA,501336,2025,1,0,0,1,0
6910860,WA,501303,2022,0,0,1,0,0
6910894,WA,500077,2023,1,1,1,0,1
6910980,WA,500054,2023,1,1,1,0,1
6911018,WA,500129,2023,1,1,1,0,0
6911027,WA,500021,2025,1,0,1,0,1
6911060,WA,500108,2025,1,0,1,0,1
6911130,WA,500050,2023,1,1,1,1,0
6911170,WA,500002,2023,1,1,1,0,1
6911195,WA,500016,2024,1,1,1,0,1
6911260,WA,500036,2023,1,0,0,0,0
6918055,WA,500141,2025,1,0,1,0,1
6919030,WA,501319,2025,0,0,0,0,0
6919096,WA,500152,2025,1,1,1,0,1
6920004,OR,380021,2023,1,1,0,0,0
6920010,OR,380022,2025,1,1,1,1,0
6920025,OR,380005,2023,0,1,1,0,0
6920051,OR,380102,2023,1,1,1,1,0
6920060,OR,381315,2024,0,1,1,1,0
6920065,OR,381304,2024,1,0,1,0,1
6920070,OR,380047,2022,1,1,1,0,0
6920075,OR,381307,2025,0,1,0,0,0
6920105,OR,381312,2023,1,0,1,0,0
6920110,OR,380014,2025,1,1,1,1,0
6920125,OR,381301,2023,1,1,1,1,0
6920140,OR,381306,2023,0,1,0,0,0
6920160,OR,380033,2023,1,1,1,1,0
6920163,OR,381316,2023,1,1,1,1,0
6920165,OR,381322,2025,1,1,1,0,1
6920172,OR,381310,2025,1,0,0,0,0
6920175,OR,381325,2025,0,0,1,0,0
6920190,OR,381318,2023,1,1,1,0,1
6920195,OR,381305,2025,1,0,1,0,0
6920207,OR,380050,2023,1,1,1,1,0
6920210,OR,381321,2025,0,1,0,0,1
6920231,OR,381309,2023,1,0,0,0,0
6920241,OR,381323,2025,1,1,1,1,0
6920242,OR,381324,2024,1,0,1,1,0
6920243,OR,381302,2025,1,1,1,1,0
6920270,OR,380071,2025,1,0,0,1,0
6920290,OR,380075,2023,1,1,1,0,1
6920296,OR,380082,2023,1,1,1,0,1
6920315,OR,380037,2023,1,1,1,0,1
6920325,OR,381314,2025,1,1,1,1,0
6920340,OR,380052,2024,0,1,1,1,0
6920350,OR,380038,2023,1,1,1,0,1
